protein,l2FC,Q1,Q3,p,padj
FAH,0.15310932464870497,-0.4995877464535887,0.2668291549229518,0.9047619047619047,0.946704509618417
FBLN1,0.4211139737544709,0.20956281733637017,0.9573382762860301,0.19047619047619047,0.3368869936034115
FETUB,0.7121698138503163,0.2868261724699295,0.9982861676731583,0.031746031746031744,0.10825625214114422
FGA,0.7942399915220477,0.45012604358701136,1.0917067060521761,0.06349206349206349,0.15923406399596876
FGB,3.69281033853418,2.7246431696351943,4.472003257258455,0.015873015873015872,0.075998075998076
FGG,4.353742242405389,2.1233803472184887,5.42275985327007,0.015873015873015872,0.075998075998076
FHL1A,0.3820839209170561,0.19333191307667352,0.5683622481062525,0.015873015873015872,0.075998075998076
FKBP4,-0.779077058950211,-0.8725126996540906,-0.4480299355625137,0.015873015873015872,0.075998075998076
FLNA,-0.24139980264736316,-0.6569194948490806,0.27080673487240947,0.9047619047619047,0.946704509618417
FLRT3,-0.02822216658182697,-0.819210953639324,0.15035338063820625,0.9047619047619047,0.946704509618417
FN1B,0.7214079005379901,0.37529676399663625,1.3796244876535413,0.015873015873015872,0.075998075998076
FP067396.1,1.7118242090475153,1.3154673458010082,1.8424385843036335,0.015873015873015872,0.075998075998076
FSCN1A,0.4081578947247291,-0.29714342389730364,0.7256210610507958,0.4126984126984127,0.5653729699972474
FTL,2.001448690365919,0.8774099466029082,3.27745469462252,0.19047619047619047,0.3368869936034115
G6PD,0.6698188479050984,0.3608010100054351,0.8706165840576867,0.031746031746031744,0.10825625214114422
GANAB,0.07381686547265431,-0.20992043775709845,0.32598265528735215,1,1
GAPDH,-0.5296399690726332,-0.9466833977644278,0.35428093957648965,0.5555555555555556,0.6822107081174439
GAPDHS,0.06160822295186108,-0.24538639052638,0.2604006996266026,0.7301587301587302,0.8220789503449837
GB-BETA4,-2.5960951877237903,-3.294069888967469,-1.9433179307326514,0.06349206349206349,0.15923406399596876
GCGA,-0.4207855098032365,-1.375463612111313,-0.22667924959557784,0.1111111111111111,0.2351190476190476
GDI1,-0.4100945901445492,-0.8080583758687139,0.4776499722711245,0.5555555555555556,0.6822107081174439
GLRX3,-0.5615690451725701,-0.6956520707316463,-0.1755441604966661,0.2857142857142857,0.45445829338446786
GLUD1B,0.5248566021309813,0.08588418232196027,0.8455653375558514,0.19047619047619047,0.3368869936034115
GOT1,-1.0005263471212444,-1.3924796959198495,-0.23153222099351822,0.06349206349206349,0.15923406399596876
GPD1B,-0.3499048747059472,-0.8174449706937201,0.04821971048149054,0.5555555555555556,0.6822107081174439
GPD1C,-0.35084801794580756,-0.4743250266211412,0.034091366886185526,0.5555555555555556,0.6822107081174439
GPI,-1.0063612964132247,-1.1729040930593175,-0.3072547250572768,0.06349206349206349,0.15923406399596876
GPX1A,0.3176509117506754,0.054251385229616034,0.7577977903763866,0.19047619047619047,0.3368869936034115
GPX1B,0.5342776072812008,0.29735152470352144,0.7778060105324078,0.19047619047619047,0.3368869936034115
GPX4A,0.9265086058843828,0.35795536918219195,0.9992546512724187,0.19047619047619047,0.3368869936034115
GSNA,-0.4482090029607768,-0.9240009910178735,0.5048362371311086,0.5555555555555556,0.6822107081174439
GSTA5,0.2676477828372832,-0.08000569672122992,0.8327151972260882,0.4126984126984127,0.5653729699972474
GSTT1B,0.1167387268420903,-0.3775597913959068,0.5615987999179586,0.7301587301587302,0.8220789503449837
H1F0,0.4134567899256023,-1.089758074757901,1.9659677306126415,1,1
H3F3B.1,0.504391459119816,-0.863363372613045,1.9184141345502912,0.7301587301587302,0.8220789503449837
HABP2,1.0829375357137039,0.8532437953646381,1.3134128913839156,0.015873015873015872,0.075998075998076
HEBP2,0.2620346976686463,0.024590815687758116,0.7690170305356006,0.2857142857142857,0.45445829338446786
HIST1H2BD,0.4692672227448753,-0.9183773615046054,1.94165221218642,0.7301587301587302,0.8220789503449837
HK2,-0.1543791998028894,-0.4754727342327243,0.21741309047233148,0.4126984126984127,0.5653729699972474
HMGB2A,0.08119775442020227,-0.2572819034435021,0.688375067806799,0.9047619047619049,0.946704509618417
HNRNPA3,-0.593858402821013,-1.1695730066470587,0.08929879666587137,0.4126984126984127,0.5653729699972474
HNRNPK,-0.1779269808775208,-0.5252799252848952,0.23753338320081507,0.7301587301587302,0.8220789503449837
HNRNPUA,-0.30781940343141656,-0.6701499477711299,0.483470436161225,0.9047619047619047,0.946704509618417
HP1BP3,1.0447245797527671,-0.054691340273488986,1.774217843926286,0.2857142857142857,0.45445829338446786
HPX,0.16488743770629455,-0.04329874299990344,0.36609507652742757,0.5555555555555556,0.6822107081174439
HRSP12,0.28032754252933145,0.0801083208941411,0.7571501678128789,0.19047619047619047,0.3368869936034115
HSPA4A,-0.6288566111270697,-1.0390772452536123,-0.45771083216058495,0.015873015873015872,0.075998075998076
HSPA8,0.030789932557489408,-0.3985514154307088,0.2954980623532375,0.7301587301587302,0.8220789503449837
IDH1,0.6596184753065177,0.43903529358259386,0.8796233668361833,0.015873015873015872,0.075998075998076
IDH2,-0.882161983260243,-1.052069708128891,-0.6338549861625946,0.015873015873015872,0.075998075998076
IGF1,1.143830185005502,0.5729000105220825,1.7192031077949776,0.031746031746031744,0.10825625214114422
igf2,-0.09772519345314556,-0.7179980693283259,0.3213033121313491,0.7301587301587302,0.8220789503449837
INS,2.044609629791065,1.538586203994579,2.4889008784282662,0.015873015873015872,0.075998075998076
ITIH1,0.8332389766578281,0.5010064141244728,1.3871059937738792,0.06349206349206349,0.15923406399596876
ITIH2,0.23375232996506767,0.15789194317439392,1.0687276867885416,0.1111111111111111,0.2351190476190476
ITIH4,1.5319318605722714,1.3339242445035904,1.9772982997900286,0.015873015873015872,0.075998075998076
KLHDC8B,0.5900181577643053,0.0756233187752322,0.781097371059853,0.19047619047619047,0.3368869936034115
KNG1,1.9296886129485245,1.686318904193552,2.1188370520228155,0.015873015873015872,0.075998075998076
KPNA4,-0.695951230602482,-1.1678231263443855,-0.464408987443075,0.015873015873015872,0.075998075998076
KRT18,-0.6614070943512029,-0.8566794673681866,-0.27220617928856417,0.031746031746031744,0.10825625214114422
KRT5,0.17319303100978445,-0.16923040278808799,0.3479519277645977,1,1
LASP1,-0.8182700811838082,-1.0917158985985949,-0.24927656693036893,0.19047619047619047,0.3368869936034115
LBR,0.5584593891051455,-0.07799071397731039,2.0724580236719414,0.2857142857142857,0.45445829338446786
LCAT,0.6702542928913751,-0.23387129097892245,1.5363477037583637,0.4126984126984127,0.5653729699972474
